ident,name,type,latitude,longitude,country code,airport
SEC,SOUTH EAST CAPE,VFR,-43.65,146.8166667,AU,
SMIB,SOUTH MISSION BEACH,VFR,-17.9483333,146.0916667,AU,
SPR,SOUTH PARA RESERVOIR,VFR,-34.6833333,138.8666667,AU,
SPN,SOUTH PINNACLE,VFR,-19.4083333,146.6333333,AU,
SDG,SOUTHEDGE,VFR,-16.8166667,145.2166667,AU,
SBRR,SOUTHERN TIP BERSERKERS,VFR,-23.4,150.625,AU,
SPT,SOUTHPORT,VFR,-27.9166667,153.3722222,AU,
STR,SOUTHPORT ROAD,VFR,-12.65,130.775,AU,
SPIT,SPIT BRIDGE,VFR,-33.8027778,151.2461111,AU,
SRR,SPLIT ROCK RESV,VFR,-30.575,150.7,AU,
SOI,SPLIT SOLITARY ISLAND,VFR,-30.2416667,153.1791667,AU,
SPMT,SPRING MOUNTAIN,VFR,-27.7130556,152.8855556,AU,
SBK,SPRINGBROOK,VFR,-28.2319444,153.2777778,AU,
SGM,ST GEORGES MINE,VFR,-16.5,144.4,AU,
SHIS,ST HELENA ISLAND,VFR,-27.3783333,153.2333333,AU,
SIS,ST IVES SHOWGROUND,VFR,-33.705,151.1833333,AU,
SKI,ST KILDA,VFR,-34.7416667,138.5305556,AU,
SRY,STANSBURY,VFR,-34.9111111,137.7888889,AU,
SLL,STANWELL PARK,VFR,-34.2283333,150.9888889,AU,
SPS,STANWELL POWER STN,VFR,-23.5,150.3333333,AU,
SNP,STATION PIER,VFR,-37.8486111,144.9305556,AU,
STPK,STEPHENSONS PEAK,VFR,-25.5,130.1833333,AU,
SCRK,STONEY CREEK,VFR,-16.8783333,145.655,AU,
SBD,STORY BRIDGE,VFR,-27.4652778,153.0375,AU,
STOT,STOTTS ISLAND,VFR,-28.2691667,153.5008333,AU,
SYN,STRATHALBYN,VFR,-35.2583333,138.8944444,AU,
SFE,STRATHFINELLA,VFR,-23.35,143.55,AU,
STRA,STRATHGORDON,VFR,-42.7666667,146.0366667,AU,
SLY,STRELLEY HS,VFR,-20.4416667,118.9833333,AU,
SRO,STROUD ROAD,VFR,-32.3466667,151.9183333,AU,
SUA,STUART,VFR,-19.35,146.8333333,AU,
STUM,STUMERS CREEK,VFR,-26.5194444,153.0855556,AU,
SUI,STURT INTERSECTION,VFR,-35.22,147.7933333,AU,
SUB,SUBSTATION,VFR,-34.7366667,138.7130556,AU,
SUTR,SUGAR TERMINAL,VFR,-16.9416667,145.7666667,AU,
SLMT,SUGARLOAF MT,VFR,-31.4333333,150.875,AU,
SUG,SUGARLOAF PT,VFR,-32.4444444,152.5402778,AU,
SGSV,SUGARLOAF RESERVOIR,VFR,-37.675,145.3,AU,
SWLD,SUGARWORLD,VFR,-17.0166667,145.7316667,AU,
SUNZ,SUN ZINC REFINERY,VFR,-19.3333333,146.8866667,AU,
SBU,SUNBURY,VFR,-37.5833333,144.725,AU,
SWT,SUNBURY WATER TANK,VFR,-37.5477778,144.6913889,AU,
SBIT,SURBITON,VFR,-23.15,146.6166667,AU,
SUPA,SURFER'S PARADISE,VFR,-28.0,153.4333333,AU,
SUD,SUTHERLAND,VFR,-34.0383333,151.0555556,AU,
SHER,SUTHERLANDS,VFR,-34.15,139.2333333,AU,
SUE,SUTTON ROAD OVERPASS,VFR,-35.1833333,149.2583333,AU,
SBCH,SUTTONS BEACH,VFR,-27.2347222,153.1152778,AU,
SCTY,SYDNEY CBD,VFR,-33.8666667,151.2,AU,
SCG,SYDNEY CRICKET GROUND,VFR,-33.8916667,151.2233333,AU,
SYHD,SYDNEY HEADS,VFR,-33.8333333,151.2916667,AU,
SYP,SYMMONS PLAINS,VFR,-41.6541667,147.25,AU,
TBL,TABULAM,VFR,-28.8866667,152.5686111,AU,
TCH,TALC HEAD,VFR,-12.4791667,130.7666667,AU,
TLAG,TALLANGATTA,VFR,-36.2166667,147.175,AU,
TLY,TALLANGATTA CAUSEWAY,VFR,-36.2138889,147.2458333,AU,
TRWL,TALLARINGA WELL,VFR,-29.0333333,133.2833333,AU,
TLK,TALLAROOK,VFR,-37.1,145.1,AU,
TID,TAMAR ISLAND,VFR,-41.3833333,147.0833333,AU,
TGN,TANGORIN,VFR,-21.7333333,144.2,AU,
TUND,TANUNDA,VFR,-34.5333333,138.9666667,AU,
TAGO,TARAGO,VFR,-35.0697222,149.6547222,AU,
TOWI,TARCOWIE,VFR,-32.95,138.5166667,AU,
TRT,TARCUTTA,VFR,-35.28,147.7388889,AU,
TAP,TARGA GAP,VFR,-41.3113889,147.3677778,AU,
TAR,TARGET,VFR,-27.6138889,153.1272222,AU,
TLEE,TARLEE,VFR,-34.275,138.7683333,AU,
TAS,TASMAN BRIDGE,VFR,-42.8666667,147.35,AU,
CKO,TELEGRAPH OFFICE,VFR,-19.2333333,145.4833333,AU,
TPL,TEMPLE BAY,VFR,-12.2666667,143.15,AU,
TLC,TERRANORA LAKES COUNTRY CLUB,VFR,-28.215,153.4736111,AU,
TWT,TEWANTIN,VFR,-26.4,153.0333333,AU,
THAW,THARWA,VFR,-35.5083333,149.0666667,AU,
TCNR,THE CORNER,VFR,-19.325,146.7283333,AU,
THUM,THE GUMS,VFR,-33.8333333,139.3333333,AU,
TGU,THE GUMS HS,VFR,-33.85,139.35,AU,
TLMI,THE LAKES MINE,VFR,-31.865,116.3583333,AU,
THK,THE OAKS,VFR,-34.0777778,150.5777778,AU,
PIN,THE PINES,VFR,-28.1416667,153.4666667,AU,
RCK,THE ROCK,VFR,-35.275,147.0708333,AU,
APST,THE STAMFORD (HOTEL),VFR,-33.9311111,151.1855556,AU,
WHF,THE WHARF,VFR,-38.1,144.5333333,AU,
THB,THEEBINE,VFR,-25.95,152.55,AU,
THSM,THOMPSON 1,VFR,-17.0122222,145.7516667,AU,
TOML,THOMSONS LAKE,VFR,-32.1516667,115.835,AU,
TORN,THORNTON,VFR,-27.8166667,152.3833333,AU,
TNP,THORNTON GAP,VFR,-19.3583333,146.4616667,AU,
TBRT,TIMBERTOP,VFR,-16.9583333,145.8055556,AU,
TING,TINGALPA RESERVOIR,VFR,-27.5402778,153.1669444,AU,
TMPT,TOM PRICE,VFR,-22.695,117.7916667,AU,
TOO,TOOBORAC,VFR,-37.05,144.8,AU,
TLN,TOOLLEEN,VFR,-36.7166667,144.6833333,AU,
TOOU,TOOMULLA,VFR,-19.0833333,146.4666667,AU,
TOGA,TOORONGA,VFR,-37.8475,145.0472222,AU,
TOWA,TOWRANA HS,VFR,-25.4333333,115.2333333,AU,
TVM,TREVALLYN DAM,VFR,-41.4541667,147.0875,AU,
TRIN,TRINITY BEACH,VFR,-16.7833333,145.7,AU,
TKER,TUCKER,VFR,-24.4833333,149.2,AU,
TUK,TUCKERS KNOB,VFR,-30.3433333,152.9805556,AU,
TGC,TUGGERANONG TOWN CENTRE,VFR,-35.4166667,149.0666667,AU,
TUMB,TUMBULGUM,VFR,-28.2783333,153.4666667,AU,
TTLE,TURTLE PT,VFR,-14.85,129.25,AU,
TWRN,TWO RN,VFR,-33.9422222,150.8855556,AU,
TOS,TWO ROCKS,VFR,-31.4916667,115.5833333,AU,
UKER,UKEREBAGH ISLAND,VFR,-28.1805556,153.5461111,AU,
UDA,ULLADULLA,VFR,-35.35,150.4833333,AU,
UNDW,UNDEMOW WATERHOLE,VFR,-17.5833333,135.25,AU,
UQLD,UNI OF QLD ST LUCIA,VFR,-27.4975,153.0133333,AU,
USW,UPPER SWAN,VFR,-31.7716667,116.0166667,AU,
URAN,URANGAN,VFR,-25.2833333,152.9,AU,
URA,URANQUINTY,VFR,-35.1916667,147.2458333,AU,
URC,URRBRAE AGRICULTURAL HIGH SCHOOL,VFR,-34.9666667,138.625,AU,
URU,URUNGA,VFR,-30.4916667,153.0166667,AU,
VTG,VEHICLE TESTING GROUND,VFR,-37.8833333,144.4166667,AU,
VELO,VELODROME,VFR,-34.8427778,138.6111111,AU,
VICP,VICTORIA PARK,VFR,-34.9333333,138.6208333,AU,
VOKH,VOKES HILL,VFR,-28.4833333,130.5833333,AU,
WGL,WAIGEN LAKES,VFR,-27.6166667,128.7833333,AU,
WTC,WAITE CAMPUS,VFR,-34.97,138.6355556,AU,
WKT,WALKERSTON,VFR,-21.1625,149.0638889,AU,
WBH,WALLABADAH,VFR,-31.5383333,150.825,AU,
WAN,WALLAN,VFR,-37.4083333,144.9766667,AU,
WGR,WALLANGARRA,VFR,-28.9166667,151.9333333,AU,
WRO,WALLAROO,VFR,-33.9333333,137.6333333,AU,
WMB,WALLUMBILLA,VFR,-26.5833333,149.1833333,AU,
WPE,WALPOLE,VFR,-34.9833333,116.7333333,AU,
WTBG,WALTER TAYLOR BRIDGE,VFR,-27.5055556,152.9738889,AU,
WDN,WANDANDIAN,VFR,-35.0833333,150.5166667,AU,
WAND,WANDERING,VFR,-32.675,116.6666667,AU,
WAT,WANGETTI,VFR,-16.665,145.5666667,AU,
WAG,WANTABADGERY,VFR,-35.0583333,147.7222222,AU,
WRNA,WAROONA,VFR,-32.8416667,115.9166667,AU,
WAD,WARRAGAMBA DAM,VFR,-33.885,150.5916667,AU,
WASL,WARRAL SILO,VFR,-31.15,150.8583333,AU,
WRD,WARRANDYTE,VFR,-37.75,145.2083333,AU,
WRR,WARREN RESERVOIR,VFR,-34.7083333,138.9333333,AU,
WFM,WARWICK FARM,VFR,-33.9111111,150.9458333,AU,
WFL,WATERFALL,VFR,-34.1361111,150.9916667,AU,
WAYS,WAYSIDE,VFR,-15.5755556,131.0402778,AU,
WWN,WEALWANDANGIE,VFR,-24.4166667,148.05,AU,
WCP,WELLCAMP DOWNS,VFR,-27.55,151.85,AU,
WELL,WELLINGTON PT,VFR,-27.4688889,153.2419444,AU,
WLS,WELLSHOT,VFR,-23.9,144.4333333,AU,
WELS,WELSHPOOL,VFR,-38.665,146.4383333,AU,
WBER,WERRIBEE RACECOURSE,VFR,-37.9,144.6416667,AU,
WBES,WERRIBEE SOUTH,VFR,-37.9766667,144.6883333,AU,
WEK,WERRIS CREEK,VFR,-31.3575,150.65,AU,
WSM,WEST ARM,VFR,-12.55,130.7888889,AU,
WEBS,WEST BASS,VFR,-39.5,141.0,AU,
WTG,WEST GAP,VFR,-41.3444444,146.775,AU,
WSN,WEST LAGOON,VFR,-41.6027778,147.0277778,AU,
WEP,WEST PT,VFR,-19.1277778,146.7777778,AU,
WNFE,WESTERN FREEWAY,VFR,-27.575,152.945,AU,
WES,WESTGATE BRIDGE,VFR,-37.8297222,144.8963889,AU,
WMR,WESTMAR,VFR,-27.9166667,149.7166667,AU,
WST,WESTMEAD,VFR,-33.8033333,150.9866667,AU,
WTB,WETHERBY,VFR,-21.5,142.8333333,AU,
WHM,WHIM CREEK,VFR,-20.8333333,117.8333333,AU,
WTRK,WHITE ROCK,VFR,-18.7719444,146.7183333,AU,
WHW,WHITEWOOD,VFR,-21.4833333,143.6,AU,
WTS,WHITTLESEA,VFR,-37.5166667,145.1166667,AU,
WIKP,WICKHAM PT,VFR,-12.5044444,130.8608333,AU,
WHPL,WILD HORSE PLAINS,VFR,-34.36,138.2883333,AU,
WILE,WILLEROO,VFR,-15.2836111,131.5655556,AU,
WMS,WILLIAMSTOWN,VFR,-37.8694444,144.9111111,AU,
WICK,WILLIE CREEK,VFR,-17.75,122.2083333,AU,
WIE,WIMMERA,VFR,-31.1583333,150.8166667,AU,
WDU,WIRRADGURIE,VFR,-31.9,152.0666667,AU,
WSFR,WISEMANS FERRY,VFR,-33.38,150.9877778,AU,
WTHB,WITHNELL BAY,VFR,-20.58,116.7866667,AU,
WHDW,WIVENHOE DAM WALL,VFR,-27.3944444,152.6083333,AU,
WBK,WOODBROOK,VFR,-20.9111111,117.1166667,AU,
WOT,WOODGATE,VFR,-25.1166667,152.5666667,AU,
WOOS,WOODLANDS GOLF COURSE,VFR,-37.9966667,145.1,AU,
WMP,WOODMAN PT,VFR,-32.1416667,115.7333333,AU,
WYPT,WOODY PT,VFR,-27.2647222,153.1030556,AU,
WGG,WOOLGOOLGA,VFR,-30.1125,153.2,AU,
WOI,WOOLLAMIA,VFR,-35.0197222,150.6602778,AU,
WNK,WOOMANOOKA,VFR,-13.7333333,141.5833333,AU,
WAM,WOOMARGAMA,VFR,-35.8333333,147.2486111,AU,
WRM,WOORIM,VFR,-27.0775,153.2030556,AU,
WUN,WUNDOWIE,VFR,-31.7666667,116.3766667,AU,
WUNG,WUNGONG RESERVOIR,VFR,-32.2016667,116.0627778,AU,
WMF,WYMAH FERRY,VFR,-36.0416667,147.2625,AU,
WYR,WYREEMA,VFR,-27.65,151.8583333,AU,
YMA,YAAMBA,VFR,-23.1333333,150.3666667,AU,
YBU,YABULU,VFR,-19.2138889,146.5972222,AU,
YKH,YACKANDANDAH,VFR,-36.3116667,146.8416667,AU,
ALBO,YALBOROO,VFR,-20.8333333,148.65,AU,
YYN,YAN YEAN RESV,VFR,-37.5583333,145.1375,AU,
ANDA,YANDARAN,VFR,-24.7166667,152.1166667,AU,
YNA,YANDINA,VFR,-26.5638889,152.9555556,AU,
YGB,YANGEBUP LAKE,VFR,-32.1202778,115.8333333,AU,
YYM,YARINGA YACHT MARINA,VFR,-38.2472222,145.2508333,AU,
YBH,YARRABAH,VFR,-16.9166667,145.8833333,AU,
ASST,YASS TOWNSHIP,VFR,-34.85,148.9166667,AU,
ORKT,YORK TOWNSHIP,VFR,-31.8833333,116.7666667,AU,
YKS,YORKEYS KNOB,VFR,-16.8097222,145.725,AU,
ORNN,YORNANING TOWNSHIP,VFR,-32.7333333,117.1666667,AU,
ULAB,YULABILLA,VFR,-27.0666667,149.7,AU,
URAR,YURARABA,VFR,-28.3333333,151.4,AU,
ZIN,ZUIZIN ISLAND,VFR,-10.1,143.3333333,AU,
RA,ROMEO ARRIVAL,VFR,51.8333333,4.4166667,NL,
RD,ROMEO DEPARTURE,VFR,51.8166667,4.4333333,NL,
HA,HOTEL ARRIVAL,VFR,52.0333333,4.3333333,NL,
HD,HOTEL DEPARTURE,VFR,52.0000000,4.3666667,NL,
MA,MIKE ARRIVAL,VFR,51.9833333,4.6666667,NL,
MD,MIKE DEPARTURE,VFR,51.9666667,4.6833333,NL,
VCCWL,COWLEY,VFR,60.520556,-134.913056,CA,CYXY
VCDMM,DAM,VFR,60.575833,-134.681111,CA,CYXY
VCLAB,LABERGE,VFR,60.941389,-135.185278,CA,CYXY
VCTAK,TAKHINI,VFR,60.820556,-135.268611,CA,CYXY
VCXII,12 MILE,VFR,61.710556,-121.270833,CA,CYFS
VCJON,JONESY,VFR,61.776667,-121.377778,CA,CYFS
VCMAR,MARTIN,VFR,61.853333,-121.246667,CA,CYFS
VCTWL,TWIN LAKES,VFR,61.749167,-121.130833,CA,CYFS
VCBAK,BAKER ISLAND,VFR,62.35,-114.667778,CA,CYZF
VCBLU,BLUEFISH,VFR,62.669722,-114.258333,CA,CYZF
VCREK,BOUNDARY CREEK,VFR,62.511944,-114.851667,CA,CYZF
VCDTA,DETTAH,VFR,62.411389,-114.309167,CA,CYZF
VCTRE,HIWAY,VFR,62.461111,-114.621944,CA,CYZF
VCPON,PONTOON,VFR,62.541667,-114.008056,CA,CYZF
VCRVN,RAVEN TOWER,VFR,62.502778,-114.283056,CA,CYZF
VCWOL,WOOL BAY,VFR,62.3,-114.184444,CA,CYZF
VCYEL,YELLOWKNIFE BRIDGE,VFR,62.519167,-114.319444,CA,CYZF
VCXYZ,264TH,VFR,49.101667,-122.493333,CA,CYXX
VCCYB,CLAYBURN,VFR,49.11,-122.248333,CA,CYXX
VCCLE,COLE RD,VFR,49.062778,-122.168889,CA,CYXX
VCFPK,FUNPARK,VFR,49.038889,-122.223889,CA,CYXX
VCISL,ISLAND,VFR,49.127778,-122.385833,CA,CYXX
VCSUM,SUMAS,VFR,49.033333,-122.266667,CA,CYXX
VCWCM,WHATCOM,VFR,48.945278,-122.579167,CA,CYXX
VCTRD,3ROAD,VFR,49.089722,-122.124722,CA,CYXX
VCGRV,ALDERGROVE,VFR,49.058333,-122.47,CA,CYXX
VCARN,ARNOLD,VFR,49.016667,-122.15,CA,CYXX
VCBKR,BAKER,VFR,48.961667,-122.223333,CA,CYXX
VCBPT,BIRCH POINT,VFR,48.943333,-122.818333,CA,CYXX
VCEMY,EMMY,VFR,49.07,-122.340556,CA,CYXX
VCEVR,EVERSON,VFR,48.93,-122.323333,CA,CYXX
VCGLN,GLEN VALLEY,VFR,49.126667,-122.428333,CA,CYXX
VCGRE,GREENHOUSE,VFR,49.066667,-122.155,CA,CYXX
VCKLH,KILGARD,VFR,49.053333,-122.201667,CA,CYXX
VCLDN,LYNDEN,VFR,48.956667,-122.456667,CA,CYXX
VCMLK,MILL LAKE,VFR,49.043333,-122.315,CA,CYXX
VCMSB,MISSION BRIDGE,VFR,49.123333,-122.306667,CA,CYXX
VCPPY,POPPY,VFR,49.07,-122.536667,CA,CYXX
VCRKY,ROCKY,VFR,48.976667,-122.34,CA,CYXX
VCYAR,YARROW,VFR,49.080556,-122.064722,CA,CYXX
VCMUD,CAPE MUDGE,VFR,50,-125.183333,CA,CYBL
VCCNS,CONSTITUTION,VFR,49.85,-125.2,CA,CYBL
VCMCI,MCIVOR LAKE,VFR,50.016667,-125.366667,CA,CYBL
VCMLN,MITLENATCH,VFR,49.95,-125,CA,CYBL
VCOYS,OYSTER RIVER,VFR,49.866667,-125.133333,CA,CYBL
VCSMR,SEYMOUR NARROWS,VFR,50.15,-125.35,CA,CYBL
VCTYE,TYEE SPIT,VFR,50.05,-125.25,CA,CYBL
VCAVR,ARROW DAM,VFR,49.340833,-117.773333,CA,CYCG
VCBBG,BIRCHBANK GOLF COURSE,VFR,49.1625,-117.729167,CA,CYCG
VCBLB,BLUEBERRY,VFR,49.246667,-117.658056,CA,CYCG
VCBRD,BRILLIANT DAM,VFR,49.325,-117.620278,CA,CYCG
VCGNL,GENELLE,VFR,49.216389,-117.690278,CA,CYCG
VCRRR,GLADE FERRY,VFR,49.395278,-117.544722,CA,CYCG
VCGOL,GOLF COURSE,VFR,49.306111,-117.616111,CA,CYCG
VCROB,ROBSON BLUFF,VFR,49.334722,-117.681944,CA,CYCG
VCSHR,SHOREACRES,VFR,49.425833,-117.53,CA,CYCG
VCBLR,BLUBBER BAY,VFR,49.8,-124.616667,CA,CYQQ
VCBSR,BOWSER,VFR,49.433333,-124.666667,CA,CYQQ
VCLZO,CAPE LAZO,VFR,49.711667,-124.856667,CA,CYQQ
VCCNS,CONSTITUTION,VFR,49.85,-125.2,CA,CYQQ
VCGIL,GILLIES BAY,VFR,49.616667,-124.433333,CA,CYQQ
VCGSS,GOOSE,VFR,49.666667,-124.922222,CA,CYQQ
VCLRV,LITTLE RIVER,VFR,49.733333,-124.9,CA,CYQQ
VCMLN,MITLENATCH,VFR,49.95,-125,CA,CYQQ
VCOYS,OYSTER RIVER,VFR,49.866667,-125.133333,CA,CYQQ
VCROY,ROYSTON,VFR,49.65,-124.95,CA,CYQQ
VCBLK,BLACK KNIGHT,VFR,49.85,-119.333333,CA,CYLW
VCFIN,FINTRY,VFR,50.138056,-119.496111,CA,CYLW
VCMCK,MCKINLEY,VFR,49.960833,-119.46,CA,CYLW
VCMSA,MISSION,VFR,49.823611,-119.488611,CA,CYLW
VCOYA,OYAMA,VFR,50.11,-119.367222,CA,CYLW
VCWHB,WESTBANK,VFR,49.831944,-119.628889,CA,CYLW
VCEXC,216 INTERCHANGE,VFR,49.152222,-122.624167,CA,CYNJ
VCXCH,232 INTERCHANGE,VFR,49.136389,-122.581389,CA,CYNJ
VCXYZ,264TH,VFR,49.101667,-122.493333,CA,CYNJ
VCABN,ALBION,VFR,49.186667,-122.56,CA,CYNJ
VCCLV,CLOVERDALE,VFR,49.111667,-122.723333,CA,CYNJ
VCLNG,FORT LANGLEY,VFR,49.166667,-122.551667,CA,CYNJ
VCMML,MAN MADE LAKES,VFR,49.054722,-122.653056,CA,CYNJ
VCPPY,POPPY,VFR,49.07,-122.536667,CA,CYNJ
VCTBD,THUNDERBIRD,VFR,49.131667,-122.541111,CA,CYNJ
VCTNY,TRINITY,VFR,49.1425,-122.602778,CA,CYNJ
VCXCC,200TH ST,VFR,49.095833,-122.668611,CA,CYNJ
VCXVI,216TH ST,VFR,49.074444,-122.624722,CA,CYNJ
VCSND,232ND ST,VFR,49.103889,-122.581111,CA,CYNJ
VCBYP,BYPASS,VFR,49.101111,-122.643056,CA,CYNJ
VCMER,MILNER,VFR,49.126389,-122.624722,CA,CYNJ
VCBHB,BOAT HARBOUR,VFR,49.091667,-123.798611,CA,CYCD
VCBNL,BRANNEN LAKE,VFR,49.213889,-124.054167,CA,CYCD
VCBUF,BUFFALO,VFR,49.078333,-124.083333,CA,CYCD
VCENT,ENTRANCE ISLAND,VFR,49.206667,-123.806667,CA,CYCD
VCGAB,GABRIOLA,VFR,49.135,-123.705,CA,CYCD
VCGRA,GRAVEL PIT,VFR,49.067778,-123.931667,CA,CYCD
VCHOL,HOLLAND LAKE,VFR,48.946667,-123.863889,CA,CYCD
VCPOR,PORLIER,VFR,49.016667,-123.585,CA,CYCD
VCRDL,RICHARD LAKE,VFR,49.101667,-123.926389,CA,CYCD
VCSYP,SOUTHEY POINT,VFR,48.944167,-123.594444,CA,CYCD
VCVAL,VALDEZ,VFR,49.078333,-123.656667,CA,CYCD
VCWWL,WESTWOOD LAKE,VFR,49.166667,-124,CA,CYCD
VCYPT,YELLOW POINT,VFR,49.038889,-123.747222,CA,CYCD
VCKLE,KALEDEN,VFR,49.4,-119.6,CA,CYYF
VCNAR,NARAMATA,VFR,49.597222,-119.603056,CA,CYYF
VCOKN,OKANAGAN (OK) FALLS,VFR,49.3425,-119.568889,CA,CYYF
VCPCH,PEACHLAND,VFR,49.766667,-119.733056,CA,CYYF
VCSQL,SQUALLY PT,VFR,49.733333,-119.716944,CA,CYYF
VCSML,SUMMERLAND,VFR,49.6,-119.666944,CA,CYYF
VCVAS,VASEUX LAKE,VFR,49.283333,-119.533056,CA,CYYF
VCCHL,CHUTE LAKE,VFR,49.693889,-119.531111,CA,CYYF
VCANY,ABERNETHY,VFR,49.231667,-122.656667,CA,CYPK
VCANS,ANTENNAS,VFR,49.161667,-122.731667,CA,CYPK
VCABN,ALBION,VFR,49.186667,-122.56,CA,CYPK
VCCLV,CLOVERDALE,VFR,49.111667,-122.723333,CA,CYPK
VCOLG,COLLEGE,VFR,49.215,-122.651667,CA,CYPK
VCLFM,COLONY FARMS,VFR,49.236667,-122.803333,CA,CYPK
VCDGS,DOUGLAS ISLAND,VFR,49.22,-122.773333,CA,CYPK
VCLNG,FORT LANGLEY,VFR,49.166667,-122.551667,CA,CYPK
VCGER,GOLDEN EARS,VFR,49.196667,-122.665,CA,CYPK
VCHMD,HAMMOND,VFR,49.205,-122.648333,CA,CYPK
VCMGD,MEADOW GARDENS,VFR,49.233333,-122.675556,CA,CYPK
VCPTB,PITT BRIDGE,VFR,49.246667,-122.73,CA,CYPK
VCPIT,PITT MEADOWS,VFR,49.216667,-122.715,CA,CYPK
VCPMN,PORT MANN,VFR,49.221667,-122.816667,CA,CYPK
VCPMD,PORT MOODY,VFR,49.288333,-122.828333,CA,CYPK
VCRRY,RAILYARD,VFR,49.261667,-122.768333,CA,CYPK
VCSWN,SWANESET,VFR,49.308333,-122.663333,CA,CYPK
VCTYN,TYNEHEAD,VFR,49.191667,-122.778333,CA,CYPK
VCWNT,WALNUT,VFR,49.18,-122.666667,CA,CYPK
VCLUX,CLUXEWE RIVER,VFR,50.605,-127.171667,CA,CAT5
VCBBY,BIG BAY,VFR,54.456667,-130.391667,CA,CYPR
VCDIA,DIANA LAKE,VFR,54.203333,-130.143333,CA,CYPR
VCGTN,GEORGETOWN LAKE,VFR,54.475,-130.363333,CA,CYPR
VCLCY,LUCY ISLANDS,VFR,54.306667,-130.625,CA,CYPR
VCPDH,PRUDHOMME LAKE,VFR,54.245,-130.131667,CA,CYPR
VCRCL,RACHAEL ISLANDS,VFR,54.205,-130.558333,CA,CYPR
VCSLV,SILVER CREEK,VFR,54.415,-130.2,CA,CYPR
VCSLP,SLIPPERY ROCK,VFR,54.398333,-130.496667,CA,CYPR
VCSMI,SMITH ISLAND,VFR,54.161667,-130.288333,CA,CYPR
VCDWD,DRIFTWOOD,VFR,54.816667,-127.078333,CA,CYYD
VCSHL,SKI HILL,VFR,54.768333,-127.253333,CA,CYYD
VCTRT,TROUT CREEK,VFR,54.941667,-127.325,CA,CYYD
VCFLO,FLORENCIA BAY,VFR,48.983333,-125.643056,CA,CYAZ
VCGRB,GRICE BAY,VFR,49.098611,-125.747222,CA,CYAZ
VCIIS,INDIAN ISLAND,VFR,49.118056,-125.763889,CA,CYAZ
VCKLK,KENNEDY LAKE,VFR,49.065278,-125.541667,CA,CYAZ
VCLIL,LENNARD ISLAND LIGHTHOUSE,VFR,49.110556,-125.922222,CA,CYAZ
VCOZZ,MOUNT OZZARD,VFR,48.963889,-125.491667,CA,CYAZ
VCRDR,RADAR HILL,VFR,49.083333,-125.822222,CA,CYAZ
VCSEA,SEA LION ROCKS,VFR,49.033333,-125.711111,CA,CYAZ
VCVRG,VARGAS ISLAND,VFR,49.195833,-125.986111,CA,CYAZ
VCBBB,91 INTERCHANGE,VFR,49.091389,-122.895833,CA,CZBB
VCGAS,GAS STATION,VFR,49.091667,-122.956667,CA,CZBB
VCLFL,LANDFILL,VFR,49.101667,-123.006667,CA,CZBB
VCLSG,LIONS GATE,VFR,49.315,-123.138333,CA,CYHC
VCIII,THIRD BEACH,VFR,49.308333,-123.17,CA,CYHC
VCATK,POINT ATKINSON,VFR,49.33,-123.265,CA,CYHC
VCSEC,SECOND NARROWS,VFR,49.295,-123.026667,CA,CYHC
VCQEP,QE PARK,VFR,49.238333,-123.123333,CA,CYHC
VCADM,ADMIRALS,VFR,48.458333,-123.420278,CA,CYWH
VCAHD,ALBERT HEAD,VFR,48.383611,-123.485278,CA,CYWH
VCBKN,BEACON HILL,VFR,48.404444,-123.3525,CA,CYWH
VCCOR,CORDOVA BAY,VFR,48.52,-123.343333,CA,CYWH
VCDKY,DOCKYARD,VFR,48.437222,-123.436111,CA,CYWH
VCACT,ACTIVE PASS,VFR,48.873333,-123.305,CA,CYYJ
VCBVR,BEAVER POINT,VFR,48.771667,-123.371667,CA,CYYJ
VCBWB,BRENTWOOD BAY,VFR,48.58,-123.486667,CA,CYYJ
VCCOR,CORDOVA BAY,VFR,48.52,-123.343333,CA,CYYJ
VCCOW,COWICHAN BAY,VFR,48.741667,-123.605,CA,CYYJ
VCDRC,D'ARCY ISLAND,VFR,48.566667,-123.278333,CA,CYYJ
VCEST,EAST POINT,VFR,48.783333,-123.046667,CA,CYYJ
VCFNL,FINLAYSON,VFR,48.506667,-123.531667,CA,CYYJ
VCGAN,GANGES,VFR,48.841667,-123.465,CA,CYYJ
VCMOR,MORESBY ISLAND,VFR,48.711667,-123.3,CA,CYYJ
VCSAM,SAMUEL ISLAND,VFR,48.825,-123.215,CA,CYYJ
VCSHW,SHAWNIGAN LAKE,VFR,48.641667,-123.641667,CA,CYYJ
VCSOM,SOMENOS LAKE,VFR,48.803333,-123.705,CA,CYYJ
VCSOO,SOOKE LAKE,VFR,48.573333,-123.681667,CA,CYYJ
VCSRT,STUART ISLAND,VFR,48.686667,-123.231667,CA,CYYJ
VCVES,VESUVIUS BAY,VFR,48.866667,-123.556667,CA,CYYJ
VCOFZ,150 MILE HOUSE,VFR,52.103333,-121.928333,CA,CYWL
VCBRU,BRUNSON LAKE,VFR,52.033611,-122.049444,CA,CYWL
VCDGN,DUGAN LAKE,VFR,52.17,-121.905,CA,CYWL
VCROS,ROSE LAKE,VFR,52.245,-121.765278,CA,CYWL
VCWCR,WILLIAMS CREEK,VFR,52.165,-122.271667,CA,CYWL
